Customer,Customer Name,Departure location,Arrival location,Hotel location,Country,Route,Class,ClassType,Area,Distance in km,Supplier,Hotel,Airline,Airline Code,Ticket Number,Exchange,Region,Advance Purchase,Order Date,Departure Date,Arrival Date,Invoice Date,Invoice Number,Dossier Nr,Product Description,Sales Type,Fare type issued,Reason code missed saving,Sales Channel,Booking Ref,Ref1,Ref2,Ref3,Ref4,Ref5,Ref7,Ref8,Ref9,Ref10,Line Number,Ticket Count,Travel days,Fare,Tax,Supplements,Total Sales Excl VAT,Total Sales VAT,Total Sales Incl VAT,Lowest offered fare,Reference fare,Saving,Denied Saving,Emission in tons,Compensation amount
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,F,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000003488214688,,Europe,8-14 days,03/25/2019,04/03/2019,04/04/2019,03/26/2019,9403314,2460632,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,MFKWV6,,1102301,,,,,,,,8823088,1,2,337,94.56,8.19,439.75,0,439.75,431.56,499.88,68.32,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,03/25/2019,04/03/2019,04/03/2019,03/26/2019,9403314,2460632,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460632,,1102301,,,,,,,,8735948,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,F,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000003488214689,,Europe,8-14 days,03/25/2019,04/03/2019,04/04/2019,03/26/2019,9403315,2460637,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,MFN3EO,,13232301,,,,,,,,8829135,1,2,337,94.56,8.19,439.75,0,439.75,431.56,499.88,68.32,0,0.24,2.34
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,8-14 days,03/25/2019,04/03/2019,04/03/2019,03/26/2019,9403315,2460637,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460637,,13232301,,,,,,,,8735950,0,1,30,0,0,30,0,30,0,0,0,0,0.24,2.34
00100194,APG Asset Management NV,AMSTERDAM,GENEVA,'-,CH,AMS-GVA-AMS,R,ECONOMY,EUROPE,1364.72,VCK Travel B.V.,,KLM,074,000003488239611,,Europe,60 days or more,03/26/2019,06/17/2019,06/21/2019,03/26/2019,9403316,2460935,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,OMN3RJ,,1103301,,,,,,,,8823366,1,5,145,49.41,3.69,198.1,0,198.1,194.41,213.38,18.97,0,0.46,4.48
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/26/2019,06/17/2019,06/17/2019,03/26/2019,9403316,2460935,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460935,,1103301,,,,,,,,8732546,0,1,30,0,0,30,0,30,0,0,0,0,0.46,4.48
00100194,APG Asset Management NV,AMSTERDAM,COPENHAGEN,'-,DK,AMS-CPH-AMS,T,ECONOMY,EUROPE,1271.38,VCK Travel B.V.,,KLM,074,000003488239636,,Europe,60 days or more,03/20/2019,06/20/2019,06/25/2019,03/26/2019,9403326,2461317,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,L4R36Y,,1104100,,,,,,,,8823744,1,6,172,47.19,4.16,223.35,0,223.35,219.19,276.34,57.15,0,0.44,4.3
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/20/2019,06/20/2019,06/20/2019,03/26/2019,9403326,2461317,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2461317,,1104100,,,,,,,,8736382,0,1,30,0,0,30,0,30,0,0,0,0,0.44,4.3
00100194,APG Asset Management NV,AMSTERDAM,STUTTGART,'-,DE,AMS-STR-MUC-AMS,T,ECONOMY,EUROPE,1176.43,VCK Travel B.V.,,KLM,074,000003488239610,,Europe,31-60 days,03/26/2019,05/15/2019,05/17/2019,03/26/2019,9403328,2460925,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,OUFJ2C,,13232101,,,,,,,,8829499,1,3,184,67.98,4.78,256.76,0,256.76,251.98,265.93,13.95,0,0.41,4
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,31-60 days,03/26/2019,05/15/2019,05/15/2019,03/26/2019,9403328,2460925,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460925,,13232101,,,,,,,,8732533,0,1,30,0,0,30,0,30,0,0,0,0,0.41,4
00100194,APG Asset Management NV,AMSTERDAM,GENEVA,'-,CH,AMS-GVA-AMS,R,ECONOMY,EUROPE,1364.72,VCK Travel B.V.,,KLM,074,000003488214693,,Europe,60 days or more,03/26/2019,06/17/2019,06/21/2019,03/26/2019,9403329,2460668,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,OIGSUQ,,13232106,,,,,,,,8823133,1,5,145,49.41,3.69,198.1,0,198.1,194.41,213.38,18.97,0,0.46,4.48
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/26/2019,06/17/2019,06/17/2019,03/26/2019,9403329,2460668,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460668,,13232106,,,,,,,,8732377,0,1,30,0,0,30,0,30,0,0,0,0,0.46,4.48
00100194,APG Asset Management NV,AMSTERDAM,GENEVA,'-,CH,AMS-GVA-AMS,R,ECONOMY,EUROPE,1364.72,VCK Travel B.V.,,KLM,074,000003488214692,,Europe,60 days or more,03/26/2019,06/17/2019,06/21/2019,03/26/2019,9403330,2460666,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,OIGU3C,,1102106,,,,,,,,8829158,1,5,145,49.41,3.69,198.1,0,198.1,194.41,213.38,18.97,0,0.46,4.48
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/26/2019,06/17/2019,06/17/2019,03/26/2019,9403330,2460666,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460666,,1102106,,,,,,,,8732376,0,1,30,0,0,30,0,30,0,0,0,0,0.46,4.48
00100194,APG Asset Management NV,AMSTERDAM,GENEVA,'-,CH,AMS-GVA-AMS,R,ECONOMY,EUROPE,1364.72,VCK Travel B.V.,,KLM,074,000003488214691,,Europe,60 days or more,03/26/2019,06/17/2019,06/21/2019,03/26/2019,9403331,2460658,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,OJ8OU2,,1102106,,,,,,,,8823122,1,5,191,49.41,4.56,244.97,0,244.97,240.41,264.33,23.92,0,0.46,4.48
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/26/2019,06/17/2019,06/17/2019,03/26/2019,9403331,2460658,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460658,,1102106,,,,,,,,8735968,0,1,30,0,0,30,0,30,0,0,0,0,0.46,4.48
00100194,APG Asset Management NV,AMSTERDAM,JOHANNESBURG,'-,ZA,AMS-JNB,M,ECONOMY,AFRICA,0,VCK Travel B.V.,,KLM,074,000003017536927,,Intercontinental,8-14 days,03/19/2019,04/02/2019,04/02/2019,03/26/2019,9403332,2460424,Seat reservation,Aviation sales,Published fare used,,Full Service,VPUGSR,,13232310,,,,,,,,8828789,0,1,121.5,0,0,121.5,0,121.5,0,0,0,0,2.8,27.3
00100194,APG Asset Management NV,AMSTERDAM,JOHANNESBURG,'-,ZA,AMS-JNB-AMS,M,ECONOMY,AFRICA,17973.1,VCK Travel B.V.,,KLM,074,000003488214678,,Intercontinental,8-14 days,03/19/2019,04/02/2019,04/05/2019,03/26/2019,9403332,2460424,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,VPUGSR,,13232310,,,,,,,,8828800,1,4,1990,254.59,25,2269.59,0,2269.59,2244.59,2373.59,129,0,2.8,27.3
00100194,APG Asset Management NV,JOHANNESBURG,AMSTERDAM,'-,NL,JNB-AMS,M,ECONOMY,AFRICA,0,VCK Travel B.V.,,KLM,074,000003017536926,,Intercontinental,15-21 days,03/19/2019,04/04/2019,04/05/2019,03/26/2019,9403332,2460424,Seat reservation,Aviation sales,Published fare used,,Full Service,VPUGSR,,13232310,,,,,,,,8822895,0,2,121.5,0,0,121.5,0,121.5,0,0,0,0,2.8,27.3
00100194,APG Asset Management NV,JOHANNESBURG,JOHANNESBURG,JOHANNESBURG,,,,,AFRICA,,VCK Travel B.V.,RADISSON BLU GAUTRAIN SANDTON,,,,,Intercontinental,8-14 days,03/19/2019,04/02/2019,04/04/2019,03/26/2019,9403332,2460424,Hotelreservation outside European Union,Hotel referral,Published fare used,,Full Service,VPUGSR,,13232310,,,,,,,,8727412,0,3,377.19,0,0,377.19,0,377.19,0,0,0,0,2.8,27.3
00100194,APG Asset Management NV,,AFRIKA,'-,,,,,AFRICA,,VCK Travel B.V.,,,,,,Intercontinental,8-14 days,03/19/2019,04/02/2019,04/02/2019,03/26/2019,9403332,2460424,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460424,,13232310,,,,,,,,8732210,0,1,30,0,0,30,0,30,0,0,0,0,2.8,27.3
00100194,APG Asset Management NV,,AFRIKA,'-,,,,,AFRICA,,VCK Travel B.V.,,,,,,Intercontinental,15-21 days,03/19/2019,04/04/2019,04/04/2019,03/26/2019,9403332,2460424,Handling fee seat reservation (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460424,,13232310,,,,,,,,8735669,0,1,15,0,0,15,0,15,0,0,0,0,2.8,27.3
00100194,APG Asset Management NV,,JOHANNESBURG,'-,,,,,AFRICA,,VCK Travel B.V.,,,,,,Intercontinental,8-14 days,03/19/2019,04/02/2019,04/04/2019,03/26/2019,9403332,2460424,Handling fee hotel (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460424,,13232310,,,,,,,,8735682,0,3,5,0,0,5,0,5,0,0,0,0,2.8,27.3
00100194,APG Asset Management NV,AMSTERDAM,INCHEON INTL,'-,KR,AMS-ICN-AMS,I,BUSINESS,FAR EAST,17149.12,VCK Travel B.V.,,KLM,074,000003488214677,,Intercontinental,31-60 days,03/06/2019,04/22/2019,04/25/2019,03/26/2019,9403333,2460420,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,LODHHH,,13232202,,,,,,,,8828770,1,4,2538,347.43,25,2910.43,0,2910.43,2885.43,3216.43,331,0,7.96,77.62
00100194,APG Asset Management NV,SEOUL,SEOUL,SEOUL,,,,,FAR EAST,,VCK Travel B.V.,FOUR POINTS BY SHERATON SEOUL GANGNAM,,,,,Intercontinental,31-60 days,03/06/2019,04/23/2019,04/24/2019,03/26/2019,9403333,2460420,Hotelreservation outside European Union,Hotel referral,Published fare used,,Full Service,LODHHH,,13232202,,,,,,,,8727420,0,2,139.92,0,0,139.92,0,139.92,0,0,0,0,7.96,77.62
00100194,APG Asset Management NV,,INCHEON INTL,'-,,,,,FAR EAST,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/06/2019,04/23/2019,04/24/2019,03/26/2019,9403333,2460420,Handling fee hotel (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460420,,13232202,,,,,,,,8732205,0,2,5,0,0,5,0,5,0,0,0,0,7.96,77.62
00100194,APG Asset Management NV,,VERRE OOSTEN,'-,,,,,FAR EAST,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/06/2019,04/22/2019,04/22/2019,03/26/2019,9403333,2460420,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2460420,,13232202,,,,,,,,8732216,0,1,30,0,0,30,0,30,0,0,0,0,7.96,77.62
00100194,APG Asset Management NV,AMSTERDAM,VENICE,'-,IT,AMS-VCE-AMS,M,ECONOMY,EUROPE,1876.5,VCK Travel B.V.,,KLM,074,000003488163603,,Europe,15-21 days,03/18/2019,04/02/2019,04/04/2019,03/26/2019,9403334,2457471,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,SPVLVO,,13232202,,,,,,,,8819499,1,3,508,49.77,10.59,568.36,0,568.36,557.77,594.68,36.9099999999999,0,0.68,6.64
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,03/18/2019,04/02/2019,04/02/2019,03/26/2019,9403334,2457471,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457471,,13232202,,,,,,,,8734473,0,1,30,0,0,30,0,30,0,0,0,0,0.68,6.64
00100194,APG Asset Management NV,AMSTERDAM,GENEVA,'-,CH,AMS-GVA-AMS,L,ECONOMY,EUROPE,1364.72,VCK Travel B.V.,,KLM,074,000003488133998,,Europe,60 days or more,03/21/2019,06/17/2019,06/21/2019,03/26/2019,9403335,2457456,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,NNSIAL,,13232101,,,,,,,,8824054,1,5,190,49.14,4.54,243.68,0,243.68,239.14,278.6,39.46,0.000000000000028421709430404,0.46,4.48
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/21/2019,06/17/2019,06/17/2019,03/26/2019,9403335,2457456,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457456,,13232101,,,,,,,,8734488,0,1,30,0,0,30,0,30,0,0,0,0,0.46,4.48
00100194,APG Asset Management NV,AMSTERDAM,ZURICH,'-,CH,AMS-ZRH-AMS,B,ECONOMY,EUROPE,1207,VCK Travel B.V.,,KLM,074,000003488133981,,Europe,15-21 days,03/19/2019,04/04/2019,04/07/2019,03/26/2019,9403337,2457251,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,WBUY5O,,1102201,,,,,,,,8824052,1,4,421,56.46,9.07,486.53,0,486.53,477.46,562.28,84.82,0,0.42,4.1
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,15-21 days,03/19/2019,04/04/2019,04/04/2019,03/26/2019,9403337,2457251,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457251,,1102201,,,,,,,,8734487,0,1,30,0,0,30,0,30,0,0,0,0,0.42,4.1
00100260,APG Rechtenbeheer N.V.,DUSSELDORF,LONDON,'-,GB,DUS-LCY-DUS,O,ECONOMY,EUROPE,933.42,VCK Travel B.V.,,BRITISH AIRWAYS,125,000003488133979,,Europe,60 days or more,03/21/2019,06/24/2019,06/28/2019,03/26/2019,9403338,2457250,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,NKMF54,,2001280,,,,,,,,8828212,1,5,186,98.39,0,284.39,0,284.39,284.39,284.39,0,0,0.32,3.12
00100260,APG Rechtenbeheer N.V.,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/21/2019,06/24/2019,06/24/2019,03/26/2019,9403338,2457250,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457250,,2001280,,,,,,,,8727042,0,1,30,0,0,30,0,30,0,0,0,0,0.32,3.12
00100260,APG Rechtenbeheer N.V.,DUSSELDORF,LONDON,'-,GB,DUS-LCY-DUS,O,ECONOMY,EUROPE,933.42,VCK Travel B.V.,,BRITISH AIRWAYS,125,000003488133980,,Europe,60 days or more,03/21/2019,06/24/2019,06/28/2019,03/26/2019,9403338,2457250,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,NKMF54,,2001280,,,,,,,,8822576,1,5,186,98.39,0,284.39,0,284.39,284.39,284.39,0,0,0.32,3.12
00100260,APG Rechtenbeheer N.V.,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/21/2019,06/24/2019,06/24/2019,03/26/2019,9403338,2457250,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457250,,2001280,,,,,,,,8727062,0,1,30,0,0,30,0,30,0,0,0,0,0.32,3.12
00100196,APG Diensten BV,DUSSELDORF,LONDON,'-,GB,DUS-LCY-DUS,O,ECONOMY,EUROPE,933.42,VCK Travel B.V.,,BRITISH AIRWAYS,125,000003488133978,,Europe,60 days or more,03/20/2019,06/24/2019,06/28/2019,03/26/2019,9403339,2457242,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,L9VUQ3,,3107100,,,,,,,,8822569,1,5,186,98.39,0,284.39,0,284.39,284.39,284.39,0,0,0.32,3.12
00100196,APG Diensten BV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,60 days or more,03/20/2019,06/24/2019,06/24/2019,03/26/2019,9403339,2457242,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457242,,3107100,,,,,,,,8727041,0,1,30,0,0,30,0,30,0,0,0,0,0.32,3.12
00100202,APG Groep NV,AMSTERDAM,LONDON,'-,GB,AMS-LCY-AMS,H,ECONOMY,EUROPE,669.48,VCK Travel B.V.,,KLM,074,000003488133976,,Europe,22-30 days,03/19/2019,04/17/2019,04/17/2019,03/26/2019,9403340,2457235,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,VDUJ2H,,7001200,,,,,,,,8822558,1,1,106,94.55,0,200.55,0,200.55,200.55,218.56,18.01,0,0.5,4.88
00100202,APG Groep NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,22-30 days,03/19/2019,04/17/2019,04/17/2019,03/26/2019,9403340,2457235,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457235,,7001200,,,,,,,,8723880,0,1,30,0,0,30,0,30,0,0,0,0,0.5,4.88
00100194,APG Asset Management NV,AMSTERDAM,NEW YORK,'-,US,AMS-JFK-AMS,D,BUSINESS,NORTH AMERICA,11725.66,VCK Travel B.V.,,DELTA AIR LINES,006,000003488133975,,Intercontinental,60 days or more,03/21/2019,06/17/2019,06/20/2019,03/26/2019,9403342,2457229,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,NENGUJ,,1103201,,,,,,,,8824049,1,4,3376,418.05,0,3794.05,0,3794.05,3794.05,3891.55,97.5,0,3.63,35.39
00100194,APG Asset Management NV,NEW YORK,AMSTERDAM,'-,NL,JFK-AMS,M,ECONOMY,NORTH AMERICA,0,VCK Travel B.V.,,KLM,074,000003017536876,,Intercontinental,60 days or more,03/21/2019,06/19/2019,06/20/2019,03/26/2019,9403342,2457229,Seat reservation,Aviation sales,Published fare used,,Full Service,NENGUJ,,1103201,,,,,,,,8824064,0,2,72,0,0,72,0,72,0,0,0,0,3.63,35.39
00100194,APG Asset Management NV,NEW YORK,NEW YORK,NEW YORK,,,,,NORTH AMERICA,,VCK Travel B.V.,GRAND HYATT NEW YORK,,,,,Intercontinental,60 days or more,03/21/2019,06/17/2019,06/19/2019,03/26/2019,9403342,2457229,Hotelreservation outside European Union,Hotel referral,Published fare used,,Full Service,NENGUJ,,1103201,,,,,,,,8722804,0,3,808.31,0,0,808.31,0,808.31,0,0,0,0,3.63,35.39
00100194,APG Asset Management NV,,NEW YORK,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,60 days or more,03/21/2019,06/17/2019,06/19/2019,03/26/2019,9403342,2457229,Handling fee hotel (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457229,,1103201,,,,,,,,8734436,0,3,5,0,0,5,0,5,0,0,0,0,3.63,35.39
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,60 days or more,03/21/2019,06/17/2019,06/17/2019,03/26/2019,9403342,2457229,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457229,,1103201,,,,,,,,8734425,0,1,30,0,0,30,0,30,0,0,0,0,3.63,35.39
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,60 days or more,03/21/2019,06/19/2019,06/19/2019,03/26/2019,9403342,2457229,Handling fee seat reservation (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457229,,1103201,,,,,,,,8734486,0,1,15,0,0,15,0,15,0,0,0,0,3.63,35.39
00100194,APG Asset Management NV,AMSTERDAM,INCHEON INTL,'-,KR,AMS-ICN-HKG-CDG-AMS,I,BUSINESS,FAR EAST,18597.53,VCK Travel B.V.,,KLM,074,000003488133973,,Intercontinental,31-60 days,03/06/2019,04/22/2019,04/27/2019,03/26/2019,9403343,2457221,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,LQ2JJ7,,13232207,,,,,,,,8819481,1,6,4483,383.45,25,4891.45,0,4891.45,4866.45,5044.63,178.18,0,8.65,84.34
00100194,APG Asset Management NV,INCHEON INTL,HONG KONG,'-,HK,ICN-HKG,D,BUSINESS,FAR EAST,2040.64,VCK Travel B.V.,,CATHAY PACIFIC,160,000003488133974,,Intercontinental,31-60 days,03/06/2019,04/24/2019,04/24/2019,03/26/2019,9403343,2457221,Air ticket,Aviation sales,Published fare used,Lowest fare used,Full Service,LQ2JJ7,,13232207,,,,,,,,8819477,1,1,539,33.12,0,572.12,0,572.12,572.12,572.12,0,0,0.56,5.46
00100194,APG Asset Management NV,SEOUL,SEOUL,SEOUL,,,,,FAR EAST,,VCK Travel B.V.,FOUR POINTS BY SHERATON SEOUL GANGNAM,,,,,Intercontinental,31-60 days,03/06/2019,04/23/2019,04/24/2019,03/26/2019,9403343,2457221,Hotelreservation outside European Union,Hotel referral,Published fare used,,Full Service,LQ2JJ7,,13232207,,,,,,,,8722800,0,2,140.1,0,0,140.1,0,140.1,0,0,0,0,0.56,5.46
00100194,APG Asset Management NV,,INCHEON INTL,'-,,,,,FAR EAST,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/06/2019,04/23/2019,04/24/2019,03/26/2019,9403343,2457221,Handling fee hotel (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457221,,13232207,,,,,,,,8734423,0,2,5,0,0,5,0,5,0,0,0,0,0.56,5.46
00100194,APG Asset Management NV,,VERRE OOSTEN,'-,,,,,FAR EAST,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/06/2019,04/22/2019,04/22/2019,03/26/2019,9403343,2457221,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457221,,13232207,,,,,,,,8731651,0,1,30,0,0,30,0,30,0,0,0,0,8.65,84.34
00100194,APG Asset Management NV,,VERRE OOSTEN,'-,,,,,FAR EAST,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/06/2019,04/24/2019,04/24/2019,03/26/2019,9403343,2457221,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2457221,,13232207,,,,,,,,8734432,0,1,30,0,0,30,0,30,0,0,0,0,0.56,5.46
00100194,APG Asset Management NV,AMSTERDAM,NEW YORK,'-,US,AMS-JFK,V,ECONOMY,NORTH AMERICA,0,VCK Travel B.V.,,KLM,074,000003017536871,,Intercontinental,31-60 days,03/19/2019,05/12/2019,05/12/2019,03/26/2019,9403344,2456866,Seat reservation,Aviation sales,Published fare used,,Full Service,VC5TIS,,13235911,,,,,,,,8819467,0,1,95,0,0,95,0,95,0,0,0,0,3.63,35.39
00100194,APG Asset Management NV,AMSTERDAM,NEW YORK,'-,US,AMS-JFK-AMS,V,ECONOMY,NORTH AMERICA,11725.66,VCK Travel B.V.,,KLM,074,000003488133966,,Intercontinental,31-60 days,03/19/2019,05/12/2019,05/17/2019,03/26/2019,9403344,2456866,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,VC5TIS,,13235911,,,,,,,,8824040,1,6,3215,418.05,25,3658.05,0,3658.05,3633.05,3816.32,183.27,0,3.63,35.39
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/19/2019,05/12/2019,05/12/2019,03/26/2019,9403344,2456866,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2456866,,13235911,,,,,,,,8731646,0,1,30,0,0,30,0,30,0,0,0,0,3.63,35.39
00100194,APG Asset Management NV,,NOORD AMERIKA,'-,,,,,NORTH AMERICA,,VCK Travel B.V.,,,,,,Intercontinental,31-60 days,03/19/2019,05/12/2019,05/12/2019,03/26/2019,9403344,2456866,Handling fee seat reservation (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2456866,,13235911,,,,,,,,8734409,0,1,15,0,0,15,0,15,0,0,0,0,3.63,35.39
00100194,APG Asset Management NV,AMSTERDAM,STOCKHOLM,'-,SE,AMS-ARN-AMS,T,ECONOMY,EUROPE,2311.02,VCK Travel B.V.,,KLM,074,000003488163606,,Europe,31-60 days,03/20/2019,05/15/2019,05/17/2019,03/26/2019,9403345,2456858,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,KJU5FR,,13234400,,,,,,,,8824034,1,3,173,46.37,4.16,223.53,0,223.53,219.37,232.7,13.33,0,1.56,15.2
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,31-60 days,03/20/2019,05/15/2019,05/15/2019,03/26/2019,9403345,2456858,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2456858,,13234400,,,,,,,,8731645,0,1,30,0,0,30,0,30,0,0,0,0,1.56,15.2
00100194,APG Asset Management NV,AMSTERDAM,STOCKHOLM,'-,SE,AMS-ARN-AMS,T,ECONOMY,EUROPE,2311.02,VCK Travel B.V.,,KLM,074,000003488163607,,Europe,31-60 days,03/20/2019,05/15/2019,05/17/2019,03/26/2019,9403345,2456858,Air ticket,Aviation sales,Contract fare used,Lowest fare used,Full Service,KJU5FR,,1102104,,,,,,,,8824039,1,3,173,46.37,4.16,223.53,0,223.53,219.37,232.7,13.33,0,1.56,15.2
00100194,APG Asset Management NV,STOCKHOLM,STOCKHOLM,OLM,,,,,EUROPE,,VCK Travel B.V.,RADISSON BLU ROYAL VIKING,,,,,Europe,31-60 days,03/20/2019,05/15/2019,05/17/2019,03/26/2019,9403345,2456858,Hotelreservation European Union,Hotel referral,Published fare used,,Full Service,KJU5FR,,1102104,,,,,,,,8722757,0,3,498,0,0,498,0,498,0,0,0,0,1.56,15.2
00100194,APG Asset Management NV,,EUROPA,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,31-60 days,03/20/2019,05/15/2019,05/15/2019,03/26/2019,9403345,2456858,Handling fee air ticket (VAT 0%),Miscellaneous sales,Published fare used,,Full Service,2456858,,1102104,,,,,,,,8734404,0,1,30,0,0,30,0,30,0,0,0,0,1.56,15.2
00100194,APG Asset Management NV,,STOCKHOLM,'-,,,,,EUROPE,,VCK Travel B.V.,,,,,,Europe,31-60 days,03/20/2019,05/15/2019,05/17/2019,03/26/2019,9403345,2456858,Handling fee hotel (VAT high),Miscellaneous sales,Published fare used,,Full Service,2456858,,1102104,,,,,,,,8734397,0,3,10,0,0,10,2.1,12.1,0,0,0,0,1.56,15.2
